# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  122       4.428537462514e-10       1.352984172196e-13      -4.690063456785e-12       0.000000000000e+00       6.401547742406e-12       8.232165497970e-13      -5.723659858658e-15 
  123       4.473009267979e-10       1.365659577632e-13      -4.766184219058e-12       0.000000000000e+00       6.260343187610e-12       8.096992338683e-13      -5.650685709336e-15 
  124       4.517593753366e-10       1.377837526931e-13      -4.841086034107e-12       0.000000000000e+00       6.122737299590e-12       7.964215783357e-13      -5.576269392543e-15 
  125       4.562285044489e-10       1.389506615862e-13      -4.914703108717e-12       0.000000000000e+00       5.988745078789e-12       7.833917895868e-13      -5.500661232245e-15 
  126       4.607076584058e-10       1.400655805927e-13      -4.986969683290e-12       0.000000000000e+00       5.858363714556e-12       7.706169372198e-13      -5.424124295183e-15 
  127       4.651961111413e-10       1.411274437282e-13      -5.057820060453e-12       0.000000000000e+00       5.731572066622e-12       7.581029159981e-13      -5.346934594250e-15 
  128       4.696930642252e-10       1.421352241657e-13      -5.127188633675e-12       0.000000000000e+00       5.608330146569e-12       7.458544078046e-13      -5.269381291868e-15 
  129       4.741976448364e-10       1.430879355278e-13      -5.195009915870e-12       0.000000000000e+00       5.488578599296e-12       7.338748435967e-13      -5.191766903368e-15 
  130       4.787089037361e-10       1.439846331783e-13      -5.261218568013e-12       0.000000000000e+00       5.372238184499e-12       7.221663653606e-13      -5.114407500364e-15 
  131       4.832258132405e-10       1.448244155143e-13      -5.325749427750e-12       0.000000000000e+00       5.259209258130e-12       7.107297880658e-13      -5.037632914136e-15 
  132       4.877472651947e-10       1.456064252587e-13      -5.388537538007e-12       0.000000000000e+00       5.149371253877e-12       6.995645616202e-13      -4.961786939001e-15 
  133       4.922720689451e-10       1.463298507515e-13      -5.449518175602e-12       0.000000000000e+00       5.042582164629e-12       6.886687328243e-13      -4.887227535699e-15 
  134       4.967989493129e-10       1.469939272423e-13      -5.508626879858e-12       0.000000000000e+00       4.938678023950e-12       6.780389073255e-13      -4.814327034763e-15 
  135       5.013265445672e-10       1.475979381819e-13      -5.565799481209e-12       0.000000000000e+00       4.837472387545e-12       6.676702115736e-13      -4.743472339900e-15 
  136       5.058534043980e-10       1.481412165147e-13      -5.620972129816e-12       0.000000000000e+00       4.738755814736e-12       6.575562547745e-13      -4.675065131371e-15 
